text,label
@TheTomThanks @MichaelTedTed @CatcHa_Pixel @Ayelet__Shaked כן תספור בבקשה  אני עדיין מתערב שהכמות של מקרים שתאסוף מחמש שנים אחורה לא תשתווה לכמות של אירועי טרור נגד יהודים שיש בשומרון בשבוע,NOT
"@HShvili @EliyahuLawrence @antoineeliaroni הייתה לי תחושה שזה יגיע ל""הימין רצח את רבין"".",NOT
@jonklinger חחחח  אולי יש איזה ימני על ג'בלאה  שלא אוכל *חסה ערבית* בגלל גזענות? ומה לגבי בורקס טורקי? אה  רגע  המון פעמים אני מכין לשבת *סלט ערבי*  זה גזעני? תות ערבי = תות שגודל בתנאי שטח (לא בחממה) וטעמו חזק יותר,NOT
"מפגין שזורק אבנים על שוטרים איננו מפגין אלא פושע שמקומו בכלא. אין שום קשר בין הפגנות לבין יידוי אבנים. אינתיפאדה אלימה של מתנחלים היא אירוע לטיפול שב""כ. https://t.co/BEJuPAcrT7",NOT
@batelkol את מגינה על מחבלים מחבל בן 16 בישלתם את הדייסה עכשיו תאכלו אותה אם ערבי בן 16 שזורק אבנים זה מחבל אז גם יהודי מחבל צאי מהפוזיציה,NOT
הקטע עם האנושות זה שההוא שצועק לכולם “ערבי” בהיסטריה ומסמן להם לבוא עם היד חושב שהוא דווקא אדם מוסרי. https://t.co/5POPX0jaYY,NOT
@netanyahu סבא שלך מוסלמי? לאישתך הפלסטינאית שורשים בחברון? רק ביביסטים מטומטמים יאכלו את השקרים שלך. הערבים כבר מכירים אותך.,Offensive
"@bilalyousef3 לזה שצועק ""ערבי ערבי"" - אפשר לחתוך לו את הלשון כפי שנהגו לעשות למומיות במצרים?",NOT
"@yotameyal אולי תתפלא  אבל אתמול נערכה הפגנה מול ביתו של אחד השוטרים  במעלה אדומים. בני הנוער שהפגינו ברחוב קראו ""א' רוצח ילדים"". עם יד על הלב - הוא ובני משפחתו יכולים לצאת בשלווה מביתם?",NOT
@haggai_segal מזל שהשלמת את הצפייה  מה היינו עושים בלי פרספקטיבה של מחבל?,NOT
@FrauDoc @M_Azarkevich @roh_min_hon כשיש שרשור עם אדם שתומך בהעלמת אנשים ואת תומכת בו  את בעקיפין תומכת בהעלמת אנשים. כמו שאם צייצן יכתוב בעד הוצאה להורג של תומכי טרור במשפט שדה  ומישהו אחר יבוא ויתמוך בכמה הודעות נלוות שקשורות לתומכי הטרור (אבל לא בהודעה,Offensive
"@Tzoharkashrut שווה לבדוק אם אין תולעים וגם אם לא נשאר שם איזה ערבי חו""ח",Offensive
שומעים הוא מתנחל. הוא לא ערבי או אוטיסט או אתיופי. המשטרה מושחתת בשירות בלפור אבל מתנחלים לא בעיה שלנו. https://t.co/fRCy3XW3Gm,NOT
"@YinonMagal שמאלן ארור. אתה השוות ב""פטריוטים"" את אהןביה הי""ד לטרוריסט ערבי. צריכים לזרוק אותך מערוץ20. אתה סוס טרויאני בימין.נוכל. ומהנדס תודעה שמאלי ברמות. שונא. דקל.",NOT
@EBrfFvQHEVkJpEg @batelkol לא עבריין - מחבל! כשזה ערבי זורק אבנים אתם יודעים יפה מאוד לשלוף את השפה המכובסת שלכם תהיו עקביים רואים לכם את הגזענות,NOT
"@stuviii מה שאני אומר זה ש""ישראל השניה"" לא יכולה לטעון אפילו את טענת הבכורה (ישראל הראשונה היתה פה ראשונה אם לא סופרים את פלסטין הראשונה)",NOT
@WwfGx2x @amit_segal אני פוסט-פוסט-ציוני.,Offensive
סקאמבג ביבי עושה ליוסי כהן פיגוע https://t.co/nxHbrdx4jj,NOT
@YKanot @amit_segal קודם כל נראה מבין השורות שאתה ממש היית שם   וראית שנסע במהירות מופרזת  היית שם וראית שסיכן עוברי אורח .. נהרג תוך כדי? ומה עם הרכב המשטרתי שפגוע מקדימה? זה גם במקרה? אגב  גם אם הכל נכון  ציוני ישראלי אמיתי לא היה שמח במותו של אף יהודי ,NOT
@antoineeliaroni אני עקום רצח בדברים האלה לא לוקח סיכון😬,NOT
מחבל במאמץ לבלום את מגפת הקורונה https://t.co/ZknioQJZ1w,NOT
נייל תפסיק להיות אנטישמי ותענה לי לשאלות,Offensive
הנוסעים ברכב שנורה בכביש 6 היו בשיירה של 3 רכבים תחת ליווי משטרתי כיוון שהם ובני משפחתם עזבו את העיר לוד עקב הסכסוך בין המשפחות. המשטרה ידעה זאת  ידעה שהיה רצח בלילה וידעה שבעקבותיו מתוח. לכן ליוותה אותם בדרך ליעדם כדי למנוע את מה שלא הצליחה למנוע - ניסיון רצח. מה נאמר ומה נגיד,NOT
@Morpheus1099 אם הוא היה ערבי בטח היו יורים בו.,NOT
פלסטיני נעצר ועשרות נפצעו מירי הכוחות ישראליים דרומית לג’נין https://t.co/ecawhbTCPw,NOT
קצת בבלאק אאוט. בכמה ימים נוספו לי כ 10 עוקבים. וכבר חציתי את ה150 עוקבים. קצת בבלאק אאוט. כי להפוך מאדם רדוף עד מוות בידי רוצח עלוב ושפל (ח.צ.) לאדם שפרץ את מחסום האנונימיות זה בהחלט מרגש. אך אל דאגה אני יתאושש. זו רק ההתחלה. והרבה דרך לפנינו עד שנשיג צדק. ומנרדף אהפוך למושל,NOT
@vQpoGO6FsNNjuhT @BarashiKinneret @Shlomziona עוד כמה קונספירציות שהתרחשו 'בגלל הטלפון של גנץ' ושאותם 'חייבים לחקור': אלוויס מעולם לא מת  העולם שטוח  ישראל הפילה את בניני התאומים  פרס רצח את רבין  האדם מעולם לא נחת על הירח  זה פייק של אולפני קולנוע  ביל ג,NOT
הודעה מרגיעה: לכל החוששים לתפקוד המשטרה לאחר שלא הצליחה למנוע רצח נקם היום בכביש 6  עלי לאזן את התמונה: כוחות המשטרה הצליחו לשים יד ולעצור את רועי פלג  מנהיג מחאת הצוללות  וכך מנעו פגיעה קשה באזרחי ישראל.,NOT
@adibergman2 @Roeeroee1 @belzam_ayala יש כמה. יוסף חדאד  מוחמד כעביה  אופיר דיין  דני דיין  דני דנון  גל הירש  לימור סממיאן  סמי תורג'מן  פנינה שטה  עומר ינקלביץ'  אלעד מלכא  אמיר אביבי  אמציה סמקאי  שרה העצני כהן... לא חסר,NOT
אחרי ההחלטה הנכונה של אוחנה שלא לחסן אסירים בטחונים הגיע הפקיד גרוטו ומנסה להתוות מדיניות לממשלה מבעד לעובדה שמדובר בשלטון הפקידים פראקסלנס אין לחסן מחבלים שגרמו לרצח יהודים או שניסו לרצוח יהודים חיות אדם אלו הם בני מוות ומן הראוי שנחסן את אזרחי ישראל לא את מי שמנסה לפגוע בנו https://t.co/xCzSeZY3oP,NOT
"@ido_elkabetz שוב ענייני הפוזציה תראה את הקוף  לפני חודש הוא רצה לשחוט את השחקנים אמר שזה בכלל לא משנה מה יקרה במישור הפלילי ושהוא ""אבא לילדות"" היום הוא מגן עליהם",NOT
@Riklin10 שמעון ריקלין סיים לזיין את בעלת גלובס כל השבת ועכשיו יש לו מה להעיר לה ולשמאלנים ״האלימים״ שמעון ריקלין צריך להיכנס לכלא על הסתה ושיסוי ומוטב שזה יקרה היום לפני שינסו לשרוף שוב את המאהל בבלפור. אל תמעיטו בהסתה שהשופר של נתניהו שיושב בחיסין עם דף,Offensive
"עמית סגל בן של טרוריסט שפעל נגד מדינת ישראל כדי לכבד את התורה "" עליייייק תורה"" ממשיך דרכו מגן על עבריין מסריח שנשלט על ידי חולת נפש תבינו מי מנהל מדינה לתפארת?",NOT
@AyOdeh מה לגבי רצח אכזרי של אשה שרצה ביער?,Offensive
"@GadB42784795 @hcj4mo80ZvTqF4Q @Ahmad_tibi מה שאני רואה זה מנגנוני תיאום וקישור שפועלים עד היום והם נדבך חשוב במניעת פיגועים ע""י השירות מה שאני רואה זה יציאה מג'נין טול כרם רמאללה שכם חברון יריחו ושיחרור אחריות מוניציפלית וביטחונית שם פיגועים היו לפני והי",NOT
@FluffyBodySoap אני די בטוחה שרצח זה הריגה עם כוונה תחילה. לא נראלי שזה יכול ללכת יד ביד. כאילו  אפשר להרוג כהגנה עצמית  אבל לא נראלי שספציפית רצח יכול להיחשב הגנה עצמית. או שאני טועה?,NOT
@ayeletsl @AmirOhana מיותר לציין שאת ממש לא היחידה. תגידו ביבי ביבי ביבי. בינתיים דופקים מכות רצח לאנשי ימין  לחרדים. חוטפים ילד מאביו  דורסים ילד למוות. בואשים  סגירת תיקים ע״י מחש. והשמאלנים עושים מסיבות של אלפים  בירקון בכייף בלי הפרעה אפסים אחד אחד במ,NOT
@9GlsNDbK2oCBjDV @avribloch @YinonMagal עם כל הצער  נהרג. רצח זה בכוונת מכוון. לא יעלה על הדעת ששוטרים רצחו אותו. יש כאן רשלנות איומה מאין כמוה  צריכים לשלם את המחיר  אבל לא רצח.,NOT
@netanyahu מה שלום המגזר הערבי שאתה מסית נגדו כבר שנים ? הם כבר לא תומכי טרור?,Offensive
@Tzoharkashrut נגיד אורגני .זה מונח שיווקי שיוצג בגאווה  אבל איך אני אמור לזהות גידול ערבי?,NOT
@DaphnaLiel גנץ עמר ובצר זה מה שישאר מדגל לבן. גנץ עשה פיגוע במרכז שמאל ובדמוקרטיה לא פחות מהנאשם. גנץ אוהב כיבודים  לא פחות מהנאשם. לך גנץ. לך.,Offensive
"פתאום הארה: ""חרדים"" מלשון חרדים ממכות רצח של שוטרים",NOT
יהודי ציוני צברי אוהב את ישראל! https://t.co/iMurxDm4Km https://t.co/B7ORxyVDXx,Offensive
"@NadavPerez דבר איתי כשהוא יגיע לבקר את משפחתו של ילד פלסטיני שיידה אבנים ונורה ע""י שוטרי מג""ב.",NOT
"אימו של אהוביה סנדק הטיחה בשר אוחנה: ""ממשלה מטומטמת  יהודי לא רוצח יהודי"". מה בעצם היא אומרת - שיהודי יכול לרצוח ערבי? שערבי יכול לרצוח יהודי? לא מבין מה זאת תפיסת העולם הזו. לא מבין. https://t.co/j5iDLsXc4p",NOT
"אז חיימוביץ' וזמיר כבר לא  וכ""ל זו עוד מפלגת ימין על הרצף הפאשיסטו-לאומני-משיחי-מכשיר מאחזים? בהצלחה להם להתברג בין המספח מרעננה  דרך המושחת-נאשם ועד רודף הזרים מתל-אביב.",NOT
@peleguy @CznBurak @leibo871 מוחמד רמדאן. הצטלם עם עומר אדם  ובמצרים רצו לצלוב אותו. הוא זמר מצרי מפורסם.,NOT
@ArAsius2 לא.. אני באמת לא רוצה אחריות על עציץ אני באמת רוצה שמישהו יקח אותו או שהוא ימות,NOT
@Avihay_Hajama @Eliezer_yehoda פלסטיני מיידה אבנים = איום על אזרח ישראלי = פגיעה בביטחון אזרחי מדינת ישראל = פגיעה בביטחון ישראל. ישראלי מיידה אבנים != איום על אזרח ישראלי != פגיעה בביטחון אזרחי מדינת ישראל != פגיעה בביטחון ישראל.,Offensive
@ShaiCohen13 @amit_segal אבן הורגת אם הוא זרק אבנים בחר לעסוק בטירור וטוב שנוטרל מי שעוסק בטירור ערבי או יהודי טוב מאוד שימות טרור הוא טרור,Offensive
@bar_peleg @JoshBreiner תחשבו שהוא ערבי.............,NOT
@GhostShadowFNBR המפגר הזה אנטי ציוני גועל נפש של חרא,NOT
@asafnevo4 @steind123 @noa_landau כמו שאמרתי-הנושא כאן אינו הריסת מבנים בלתי חוקיים  וגם לא פינוי מאחזים. נסה להגיב עניינית על מה שכתבתי. וכן-הייתי כותב אותו דבר אם היו שולחים חיילים לקחת גנרטור ממבנה לא חוקי של מתנחלים.,Offensive
קורונה ברשות הפלסטינית וברצועת עזה - קובי מיכאל (פודקאסטרטגי 152) https://t.co/WFDkdQkIJw דרך @YouTube,NOT
@radio103fm @YinonMagal @BenCaspit ביבי - שר החוץ הכי טוב שהיה לנו  אבל ראש הממשלה הכי כושל. בוא נסתכל על 14 השנים האחרונות -מדיניות חוץ: הסכמי שלום  העברת השגרירות  מלחמה תקשורתית נגד אירן. מדיניות פנים: גירעון עצום (שהיה כבר לפני הקורונה)  יוקר המחייה  ,NOT
@PTzachi @AvnerHofstein @FelixGoldberg1 לא חבר. אתם מכשילים והורסים. ה''חמור'' היה נחוץ כי בלעדיו לא היה קורה פה כלום. אתם לא כשירים. אם הוא ימות או יברח מפה  אתם תקרסו ותימוגו.לצעוד לבדכם אינכם מסוגלים.,NOT
@AyOdeh מה זה פלסטינים? מה זה פלסטין? יש מטבע פלסטיני? המנון? מי מנהיגו הראשון של העם הפלסטיני?,Offensive
אני בעד לחסן את אסירי חמאס בספוטניק של פוטין,NOT
@yael_gaon למיטב ידיעתי  זו דרישה מבצעית של השב״כ שהחלה מאז רצח רוה״מ רבין עליו השלום ולאחר מכן קיבלה חיזוק נוסף עם השבץ המוחי שקיבל רוה״מ אריאל שרון עליו השלום,NOT
@yarivop @amit_segal כי יהודי הוא לא אויב.,Offensive
@NirGodin @ErelSegal אני לא תומך במה שאלאור עשה. אבל להתבייש?! שהרג מחבל שניסה לרצוח אותו ואת חבריו? ועוד להתנצל בפני הנבלה הסרוחה אבו מאזן? בושה,Offensive
@deterred_ @STAGINGIL @tuvipollack כן  זועביז  הסתה נגד שוברים שתיקה  באותה הקלות יכל לרוץ בימינה. אותה אג'נדה כלכלית ואותה אידאולוגיה פוליטית.,NOT
@Ke1T7G0PhkH5YEZ @yoavr אוטונ' זה חצי בשרי חצי חלבי. לישראל  עדיף שתהיה מדינה מסודרת לצידה כמו ירדן  מאשר יישות עם אוטונומיה וכל המעורבות הגדולה מדי של ישראל באיזור הזה. כמו שמירדן אין מתקפות טרור ופעולות עוינות כך אמור להיות עם המדינה הפלש'. לומר לך בווד,NOT
@sagitag7 התשובה קיימת בגוף השאלה שמראה חוסר הבנה. מי שתומך טרור כמו יזבאק הוא פסול  בדיוק כמו תמר זנדברג ועופר כסיף הלא ערבים - פסולים! לעומת זאת הימין לא במלחמה אינסופית עם כל הערבים. אין בעיה לעשות שלום ללא ויתורים עם האמירויות ובחריין  יש בעיה לעשות ש,Offensive
RT @brown_johnbrown: לא הבנתי  ימנים ליברטיאנים גם רוצים לקבל חיסון מקופות החולים הבולשביקיות ולא ממתינים שהיד הנעלמה תחסן אותם?,NOT
@GiladFarber @Eliezer_yehoda באופן אישי אני לא מבין איך אפשר להירדם באוטובוס ועוד עם אוזניות כשחוסר תשומת לב הכי קטן ואתה בלב עזה.,NOT
RT @talt22: המשטרה גרמה השבוע למותו של צעיר יהודי בשומרון  חבריו מפגינים בירושלים ושלחו עליהם מכתזית  אחרי שהפעילו אלימות נגדם בהפגנה הקודמ…,Offensive
"@GilBitan א. עץ פלסטיק זה לא חד""פ ב. משתדל זה יפה - השאלה האם אתה גם מצליח  והאם כל מוצר פלסטיק שיש לך בבית הוא חיוני לחלוטין. מזכיר שגם בטלוויזיה שלך יש פלסטיק וגם במנורה שאולי קנית מאיקאה. ג. לא מבין למה לדבר על הסביבה כשברור מראש שמעניין אותך רק ה-""מהו",NOT
"@U248248 @NeryaRaymond יודע שביבי לא ממש ימני... אבל גם בנט לא משהו שונה יותר מידי... בתקופתו כשר ביטחון לא היה שינוי רציני: 1.הכסף הקטארי המשיך לעבור. 2.המדיניות מול עזה לא השתנתה. היו קצת דברים בקטנה אבל סה""כ הכל נשאר אותו דבר.",NOT
@liliLongstockin @LiSteinitz @sharkomatic11 פעילות העשרה של איקאה  הדרכה ואימון קרבי של כתר-פלסטיק  ערבי שקופיות על דובאיי  חוגי בית של מפלגות,NOT
@AviviEitan @yarivop אז  אתה גזען :/ טרוריסט הוא מי שמוגדר בחוק הישראלי כאחד. אם לא מסכן חיים  צריך להיעצר ולא לירות בו. לא משנה הגזע שלו. טרוריסט מנוער הגבעות הוא לא אח  הוא טרוריסט שמחבל בריבונות של מדינת ישראל. גם יגאל אמיר זה אח? ומה עם בוגד שמסגיר סו,NOT
נסראללה מגלה שנפגש עם מנהיג חמאס  איסמאעיל הניה  כמה פעמים במהלך ביקורו האחרון בביירות ונשמע אופטימי בנוגע להחזרת היחסים בין חמאס לאסד למסלולם  אבל באותה נשימה אומר שזה ייקח זמן,NOT
@Liorfink @AronRabino1 ערבים זרקו אבנים על המפגינים ודרסו אותם למה אתה לא מדבר על זה. חתיכת אוטו אנטישמי בזוי תלמד היסטוריה של העם שלך,Offensive
@LiSteinitz מיקי זוהר הוא הדבר הכי טוב שיכולנו לבקש. כל כך מטומטם ולא מודע לעצמו שהוא כל הזמן מפליל את המושחת. יש לי תחושה עזה שהוא גם ישיר מתישהו,Offensive
@tzfardeaa @crybaby__il @yeasurebitch צריך לרצוח את כולם לדעתי,Offensive
"@dandayan אלון ליאל לא התקשר לקופ""ח ודרש שלא יחסנו אותך כי אתה מתנחל?",NOT
RT @antoineeliaroni: ירון אברהם מדבר ערבית עם עיתונאי מרוקאי  וישר נזכרתי בכל המרוקאים שרבו איתי ש״מרוקאים זה לא ערבים״ ו״מרוקאית זה שפה שו…,NOT
@Findparity @SharonYosef ביביסט שקרן  מי שלח אותך? טופזית? אוריך? עלק ניסיון רצח. אפס,Offensive
@Ahmad_tibi חתיכת טרוריסט אתם רוצחים ב DNA לך תעשה לעמך כי כל יום רוצחים אצלכם...,Offensive
נתניהו מנהיג שהביא ארבעה הסכמי שלום  ונמנע בכל הכוח ממלחמות עם עזה  וזאת בניגוד ללחצים חזקים מהבייס שלו  זה מנהיג אמיתי שלא נבהל מלחץ  נתניהו איש של שלום,NOT
@mizhpekramim @netanyahu הוא מוביל קו מכוער  כמעט אנטישמי  נגד מפעל ההתיישבות  בכמה פסקים  למשל ביחס לעידוד הופעות תרבות בהתיישבות  שלדעתו זה *בלתי חוקתי* טשאר מילים גבוהות ונפוחות שלא קשורות כלל לענין,NOT
תסמונת מלך עכברוש של ג'יימס קלאוול במלואה: ״הספר מתאר כיצד השבויים מתחננים למזון ותרופות מהשובים היפנים אטומי הלב וכיצד הם מבצעים עסקאות בסתר עם השומרים הקוריאנים  שנתונים אמנם בעצמם תחת כיבוש ובמעמד נחות יחסית לכובש היפני״ https://t.co/sfTBJXSgxN https://t.co/bfY0LlCRqK,NOT
RT @SagiBarmak: מתכון: קח את המודל הסקנדינבי  הבא אותו לארץ מזרח תיכונית הכוללת מגזר חרדי צומח של נטולי כישורים תעסוקתיים יצרניים  ומגזר ער…,Offensive
@Soloph0ne בן של מחבל נשאר בן של מחבל,NOT
מכונית תופת התפוצצה בנאשוויל  טנסי. המשטרה: פיגוע מכוון. נזק רב  צפו: https://t.co/pbcv3XssaP,Offensive
@Nightmare734 אני לא יודע גם דולפי וזיו רחוקים רצח זה בולשיט,NOT
עוד קצת ״ווסאח״ מהתרגיל בעזה. הפעם דגש על חבלה ימית  החפה ופשיטה  סיכול נחיתה של כח ישראלי כולל חטיפה  ירי רקטות מרגמות וצליפה... #الركن_الشديد https://t.co/rUTVnI4PUx,Offensive
זה סגר כמו שאני ערבי https://t.co/cMIckDNZFH,NOT
@elizipori רזי וצרור ראיינו אבא של ערבי ישראלי הרוג מאירועי אום אל פאחם שקרא בשידור חי ברדיו לנקום ולרצוח את אהוד ברק כתגובה על התנצלותו של ברק על האירועים ההם. וסיימו את הריאיוו כלאחר יד. כאילו לא קרא כלום.,Offensive
@yarivop @amit_segal כי ערבי שזורק אבן על שוטר/חייל מטרתו להרוג אותו . שמחתי לעזור לך   גרמני אנטישמי,Offensive
@alon_613 @r_telem פעם חמאס פעלה בתוך ישראל פעם לא היה תיאום בטחוני,NOT
@dangoren4 איוב - התבלבלתי אני לא אתיופי  אני ערבי בסוף,Offensive
@BenCaspit מי שיושן עם כלבים מתעורר עם קרציות  משפט ערבי ידוע,NOT
@avishaigrinzaig 11 שנה לא טיפל במערכת המשפט 11 שנה לא טיפל בפשיעה במגזר הערבי שכל ערבי ששוקל להצביע נתניהו שיביט בתמונה הזו https://t.co/8PahECdW2l,Offensive
@jose23317578 @idaholloway א. בלד עשה הרבה יותר מזה גם לא הסכים לקרא לחיזבאללה ארגון טרור הפוסטים הממש נחמדים של יזבק ועוד ב. אם לא שמתה לב אני איש שמאל לא ימין בטח לא ימינה או בן גביר,NOT
@Yoav3rd @mamba19840 @ErelSegal שהוא אוייב אז לא מפריע לי אם הוא מת כי סיכן את אחים שלי. ושלטובתנו אנו צריך לעשות תחקיר פנימי על התנהלות המרדף. פה בדיוק הבעיה שלי. שוכחים להבדיל יחס בן אוהב אח יהודי. לאוייב ערבי.,Offensive
@j9TU2NOgMBAtrRe זה לא סתם מחבל זקן זה השיח של כל האזור הזה,Offensive
@yarivop שמעתי אותך צורח היום בתוכנית של סגל על שפי פז  השינאה נטפה מהקול שלך  נשמעת כמו תועמלני המשטרים החשוכים במאה ה20  קולך נטף תאוות רצח אופי  אי אפשר להתעלם מהעונג ששאבת מההזדמנות לרצוח את דמותה בכיכר העיר. אתה קלגס קטן של ה  PC הלא כן?!,NOT
"נפתלי בנט הוא חלק בלתי נפרד מהמהחנה הלאומי ציוני. אין לזלזל בו ובמפלגתו ""ימינה"".הלוואי שהיו עוד מפלגות ציוניות איכותיות כמוה במקום הסמרטוטים של יש עתיד ושל אין תקווה לישראל. https://t.co/s17NAgTwTa",NOT
@2WN9crP96NBG07T הם אומרים ''בשר זה רצח'' אני אומר ''בשר זה טעים'',NOT
@lovegoodbitchy הבנתי למה היא חשבה שזה כמו alm כי כאילו את אומרת ״גם אנחנו מתים״ אבל גם אנחנו פאקינג נפגעיםם זה לא כמו blm ששם אין באמת אפלייה כנגד לבנים אצלנו כן יש טרור כלפינו כן אנשים כאן מתים זה לא תירוץ זה אמיתי. אז אי אפשר להשוות אז שתסתום את הפה בב,Offensive
"@hanorgil @bezalelsm החלוקה בציבור הדת""ל כדלהלן. החרדלי""ם וימינה מהם יתמכו בסמוטריץ אבל בלי בנט. ציבור תורני/ מתנחל יתמכו בסמוטריץ גם אם יהיה עם בנט. שאר הציבור (לא העסקנים) לא תומך בבנט אלא תומך ברקל""ב ולכן רבים מאוד מהם הצביעו כחל""ב ומאז שבנט לא מוכן לפ",NOT
@IAFsite Long live Palestine. תחי פלסטין تحيا فلسطين https://t.co/Vfku1PztF4,NOT
@inbartvizer למה בהפגנה של בבלפור חסמו חצי עיר  והמשטרה דואגים למים בעבור המפגינים שלא יהיו צמאים. ובהפגנה של החרדים ושל הדתים שהתקיימו במקביל השוטרים רצו הלוך ושוב עם רצח בעיניים ופינקו את כל הנקרא בידם עם איזה אגרוף עסיסי... וכל זה לא הספיק גם הביאו מכת,NOT
@ynetalerts @HGoldich שאהיד הגבעות,NOT
הדיאמס שלי יבשים רצח https://t.co/3NmoseLYFc,NOT
@93za1A50AJuANac מי זה? נראה לוחם דאעש?,Offensive
מחבלים לפני אזרחים. בימים הקרובים הולכים לחסן מחבלים לפני אזרחי ישראל ולפני אלפי משפחות שכולות ונפגעי טרור. כלומר שהמחבל הרוצח יקבל חיסון לפני המשפחה השכולה. לא נעבור על זה בשקט נעמוד מחר בכניסה למשרד הבריאות ירמיהו 39. תבואו גם אתם. https://t.co/AkHJQB9glp,Offensive
"RT @huan_debubar: @hamartef @BarakRavid ברור  נחשד ""תיאורטית"". סנדק הוא מחבל ארור לכל דבר  בדיוק כמו אלו הנשלחים ע""י החמאס או כל ארגון עו…",Offensive
@netanyahu בנימין נתניהו תפסיק את התעמולה את החיסונים את הערים החכמות את הנשק !! תציל את בני ישראל משואה שנייה !! דם אחיך זועק מן האדמה !!! אתה בצד הלא נכון תבטל את הגזרה זה ביעדים שלך תואשם ברצח עם בפשעים נגד האנושות ( מנגלה) אתה אדם אהוב העם בחר בך חזור,Offensive
@ramshefa אתה תהיה אחראי הבלעדי לשלום של משפחות שלמות ושל כל המגזר החינוכי. אם אחד מהם ידבק או ימות  זה יהיה עליך בלבד. ואני מקווה שיהיו אותך אישית על רצח  מדרגה ראשונה. כי לא דאגה לשלום הציבור  בראש מעיינך.,NOT
@stefaniaishot אין לי מושג איך הוואגינה אוכל את זה ככ בפנים כי כשהבנתי שזה לא אמור להיות בטיפ של הפיפי פופו ויתרתי אני חרדתית ואני אתעלף אם יהיה בתוכי דבר כזה מפחד שזה יתקע וחשבתי על זה מלא פעמים בגלל שיש לי עור רגיש רצח אבל לא זה לא יקרה,NOT
@65347_osnat @atikt73 לא חושב שקיימת סתירה בין ערבים לבין ימין ולא צריכה להיות כזו. נעשו טעויות ביחס להכללות בנוגע לחברה הערבית והגיע הזמן לתקן. בכל הנוגע לאלה שרוצים לפגוע במדינה  הסיפור מאוד פשוט: מדובר בקומץ שולי. עם כמות הנשק בחברה הערבית  אם באמת מדו,Offensive
@aronkalman1 טענה מטומטמת...מעניין אם לאתו גורם לא מפריע שלבת שלו יש חבר ערבי.. וחוץ מזה למה כח העיתונאים החרדים חברים של הנחש גדעון סער....,NOT
בחירות רביעיות הן גם הזדמנות רביעית: הפעם - הכרעה על ביטחון ישראל ועתידה. אנו קוראים למנהיגי המפלגות הציוניות להציג את עמדתכם בנושא הסכסוך הישראלי-פלסטיני. https://t.co/FtMjhFkqsO,NOT
ראש המלל לשעבר לא מבחין בין חשבון פייק לחשבון רגיל  מקווה שידע להבדיל בין מחבל לאוהב https://t.co/9DySS9Tjcc,NOT
@AlonJasper רצון משוער של יהודי שנרצח &gt; רצון ידוע של ערבי חי. קל,Offensive
@ShovalRonen @Ayelet__Shaked @naftalibennett @bezalelsm רונן  באופן זמני חייבים לעסוק בדחוף. החשוב נשאר חשוב ותמיד יהיה בבסיס תפיסת העולם שלנו והסיבה לשליחותנו. כרגע יש אויב בשער שחייבים להדוף.,Offensive
@jy9N4IaLwMMSm7G @gidonsaar @AyalaHasson אין שום דרך להקים ממשלת ימין בכנסת בלי שסער   בנט ונתניהו ישבו ביחד. מי שלא מוכן לשבת ביחד עוזר לשמאל.שסער יתבגר. אף אחד לא מכשיר תומכי טרור. עשו עכשיו ארבעה הסכמי שלום בלי ויתור על שטחים ועקפו את הפלשתינאים והפכו ,NOT
@arnondeg @kfirpravda התבלבלת ארנון. כיבוש והתנחלות הם לא ציונות.,Offensive
@FluffyBodySoap @dumbstipsshit זה לא רצח זאת הריגה כי אמרתי שהריגה זה מוות של מישהו מכל דרך כלשהי,NOT
@netanyahu מרוקאים גאים בזה שהם מדינה ערבית יחידה שלא הייתה תחת כיבוש טורקי. אז בירכת את מלך מרוקו על זה? נראה שלא  כי לא הגבת בציוץ שהנבל הטורקי הכריז שירושלים עיר טורקית.,Offensive
@yael_gaon מאז רצח רבין רהמ מסתובב עם פרמאדיק צמוד,NOT
@aIBNMWpMuNh9x22 @ofer_stoler @Tzoharkashrut ואם החקלאי ערבי אז מה? אז התותים לא טובים?,NOT
@kaisos1987 הבטיח להגיב על ההרוג. בנתיים רואים שהוא כמו שמדינת ישראל מאיימת על חמאס  רק דיבורים.,NOT
פיגוע: https://t.co/zbMNoPv72I,NOT
"צהל הפציץ מתקן רקטות סודי של חמאס""  ⁦@IsraelHayomHeb https://t.co/8HTtCYdt0g",Offensive
@yarivop אתה פלסטיני?,NOT
@eitan_zeliger @Nadav_Eyal אגב  מה עם הסיפוח יא מתנחל? ביטלו לכם תודה לאל ,NOT
@YosephHaddad @hamartef @MoranT555 יוס הכל טוב הלב שלך במקום הנכון ההגדרות האלה חשובות יותר או פחות לאנשים כאלה ואחרים. אף אחד בטוויטר לא מחזיק בטאבו בהגדרה של ציונות. היום זה מושג פלואידי. לאברום בורג אתה אולטרה ציוני. למורן אולי לא מספיק. מה זה משנה בעצ,NOT
"@ShragaTichover @guyro13 היי שרגא 🌹 הליכוד יפול מהשלטון בגלל הקיצוניות שהמפלגה הולכת אליה  פריצת הגבולות. בגלל עלובת נפש כמו אורלי לב שמגדפת משפחות שכולות. בגלל אנשים מסוכנים שמרססים כאן גר ""שמאלן בוגד"". הריסת הדבק שמאחד אותנו ואת המרקם החברתי. לכן מצביע",NOT
@Ronnieislonely הם בטח שרים דמי פלסטיני כמו שאנחנו שרים מעוז צור,Offensive
